year,value,source,state-name,fuel-name
2017.0,14.486292,Filtered Data (2017-2020),,
2017.0,0.815647,Filtered Data (2017-2020),,
2017.0,0.256614,Filtered Data (2017-2020),,
2017.0,15.558553,Filtered Data (2017-2020),,
2017.0,0.433621,Filtered Data (2017-2020),,
2017.0,9.120698,Filtered Data (2017-2020),,
2017.0,16.40023,Filtered Data (2017-2020),,
2017.0,0.293685,Filtered Data (2017-2020),,
2017.0,1.912273,Filtered Data (2017-2020),,
2017.0,2.205958,Filtered Data (2017-2020),,
2017.0,0.292711,Filtered Data (2017-2020),,
2017.0,1.628729,Filtered Data (2017-2020),,
2017.0,1.92144,Filtered Data (2017-2020),,
2017.0,13.395055,Filtered Data (2017-2020),,
2017.0,0.417142,Filtered Data (2017-2020),,
2017.0,13.812198,Filtered Data (2017-2020),,
2017.0,20.348112,Filtered Data (2017-2020),,
2017.0,0.006966,Filtered Data (2017-2020),,
2017.0,0.347566,Filtered Data (2017-2020),,
2017.0,20.702643,Filtered Data (2017-2020),,
2017.0,2.008722,Filtered Data (2017-2020),,
2017.0,2.411812,Filtered Data (2017-2020),,
2017.0,4.814988,Filtered Data (2017-2020),,
2017.0,9.235522,Filtered Data (2017-2020),,
2017.0,47.877761,Filtered Data (2017-2020),,
2017.0,22.356834,Filtered Data (2017-2020),,
2017.0,0.5544,Filtered Data (2017-2020),,
2017.0,12.864652,Filtered Data (2017-2020),,
2017.0,1.014961,Filtered Data (2017-2020),,
2017.0,3.474511,Filtered Data (2017-2020),,
2017.0,40.208991,Filtered Data (2017-2020),,
2017.0,2.609896,Filtered Data (2017-2020),,
2017.0,21.49034,Filtered Data (2017-2020),,
2017.0,16.108756,Filtered Data (2017-2020),,
2017.0,0.156286,Filtered Data (2017-2020),,
2017.0,2.250474,Filtered Data (2017-2020),,
2017.0,2.40676,Filtered Data (2017-2020),,
2017.0,0.58183,Filtered Data (2017-2020),,
2017.0,1.771268,Filtered Data (2017-2020),,
2017.0,2.353098,Filtered Data (2017-2020),,
2017.0,18.839072,Filtered Data (2017-2020),,
2017.0,0.270899,Filtered Data (2017-2020),,
2017.0,19.109971,Filtered Data (2017-2020),,
2017.0,2.055495,Filtered Data (2017-2020),,
2017.0,0.008003,Filtered Data (2017-2020),,
2017.0,10.801153,Filtered Data (2017-2020),,
2017.0,1.905149,Filtered Data (2017-2020),,
2017.0,2.815717,Filtered Data (2017-2020),,
2017.0,0.399788,Filtered Data (2017-2020),,
2017.0,2.794115,Filtered Data (2017-2020),,
2017.0,0.815596,Filtered Data (2017-2020),,
2017.0,0.495026,Filtered Data (2017-2020),,
2017.0,1.310622,Filtered Data (2017-2020),,
2017.0,6.816682,Filtered Data (2017-2020),,
2017.0,0.010265,Filtered Data (2017-2020),,
2017.0,6.826947,Filtered Data (2017-2020),,
2017.0,0.345882,Filtered Data (2017-2020),,
2017.0,0.064469,Filtered Data (2017-2020),,
2017.0,1.414708,Filtered Data (2017-2020),,
2017.0,1.825058,Filtered Data (2017-2020),,
2017.0,0.259563,Filtered Data (2017-2020),,
2017.0,0.495931,Filtered Data (2017-2020),,
2017.0,0.755493,Filtered Data (2017-2020),,
2017.0,13.512235,Filtered Data (2017-2020),,
2017.0,0.345882,Filtered Data (2017-2020),,
2017.0,10.350636,Filtered Data (2017-2020),,
2017.0,2.394327,Filtered Data (2017-2020),,
2017.0,1.660368,Filtered Data (2017-2020),,
2017.0,12.211787,Filtered Data (2017-2020),,
2017.0,13.872155,Filtered Data (2017-2020),,
2017.0,1.488912,Filtered Data (2017-2020),,
2017.0,8.207822,Filtered Data (2017-2020),,
2017.0,9.696735,Filtered Data (2017-2020),,
2017.0,49.803055,Filtered Data (2017-2020),,
2017.0,0.335185,Filtered Data (2017-2020),,
2017.0,50.13824,Filtered Data (2017-2020),,
2017.0,1.576692,Filtered Data (2017-2020),,
2017.0,0.023861,Filtered Data (2017-2020),,
2017.0,15.096757,Filtered Data (2017-2020),,
2017.0,16.697311,Filtered Data (2017-2020),,
2017.0,6.08964,Filtered Data (2017-2020),,
2017.0,2.864698,Filtered Data (2017-2020),,
2017.0,8.954337,Filtered Data (2017-2020),,
2017.0,99.358778,Filtered Data (2017-2020),,
2017.0,1.576692,Filtered Data (2017-2020),,
2017.0,59.065836,Filtered Data (2017-2020),,
2017.0,38.716249,Filtered Data (2017-2020),,
2017.0,12.955851,Filtered Data (2017-2020),,
2017.0,1.651903,Filtered Data (2017-2020),,
2017.0,1.904991,Filtered Data (2017-2020),,
2017.0,0.28783,Filtered Data (2017-2020),,
2017.0,1.30111,Filtered Data (2017-2020),,
2017.0,1.588939,Filtered Data (2017-2020),,
2017.0,14.668848,Filtered Data (2017-2020),,
2017.0,0.492116,Filtered Data (2017-2020),,
2017.0,15.160964,Filtered Data (2017-2020),,
2017.0,18.87068,Filtered Data (2017-2020),,
2017.0,0.034384,Filtered Data (2017-2020),,
2017.0,4.169308,Filtered Data (2017-2020),,
2017.0,23.074371,Filtered Data (2017-2020),,
2017.0,0.169798,Filtered Data (2017-2020),,
2017.0,2.379958,Filtered Data (2017-2020),,
2017.0,5.341414,Filtered Data (2017-2020),,
2017.0,7.891171,Filtered Data (2017-2020),,
2017.0,49.620436,Filtered Data (2017-2020),,
2017.0,19.040478,Filtered Data (2017-2020),,
2017.0,17.624107,Filtered Data (2017-2020),,
2017.0,0.253087,Filtered Data (2017-2020),,
2017.0,67.367884,Filtered Data (2017-2020),,
2017.0,23.631352,Filtered Data (2017-2020),,
2017.0,31.368272,Filtered Data (2017-2020),,
2017.0,5.117542,Filtered Data (2017-2020),,
2017.0,16.952946,Filtered Data (2017-2020),,
2017.0,22.070488,Filtered Data (2017-2020),,
2017.0,80.071551,Filtered Data (2017-2020),,
2017.0,1.415237,Filtered Data (2017-2020),,
2017.0,81.486787,Filtered Data (2017-2020),,
2017.0,0.599579,Filtered Data (2017-2020),,
2017.0,0.415415,Filtered Data (2017-2020),,
2017.0,21.025535,Filtered Data (2017-2020),,
2017.0,22.040529,Filtered Data (2017-2020),,
2017.0,1.257377,Filtered Data (2017-2020),,
2017.0,3.268959,Filtered Data (2017-2020),,
2017.0,4.342815,Filtered Data (2017-2020),,
2017.0,8.869151,Filtered Data (2017-2020),,
2017.0,165.835228,Filtered Data (2017-2020),,
2017.0,1.856956,Filtered Data (2017-2020),,
2017.0,96.610388,Filtered Data (2017-2020),,
2017.0,7.73692,Filtered Data (2017-2020),,
2017.0,5.080175,Filtered Data (2017-2020),,
2017.0,0.180529,Filtered Data (2017-2020),,
2017.0,54.412219,Filtered Data (2017-2020),,
2017.0,32.049182,Filtered Data (2017-2020),,
2017.0,0.201339,Filtered Data (2017-2020),,
2017.0,15.253636,Filtered Data (2017-2020),,
2017.0,47.504156,Filtered Data (2017-2020),,
2017.0,1.183332,Filtered Data (2017-2020),,
2017.0,2.807718,Filtered Data (2017-2020),,
2017.0,5.634059,Filtered Data (2017-2020),,
2017.0,9.62511,Filtered Data (2017-2020),,
2017.0,121.149584,Filtered Data (2017-2020),,
2017.0,33.495971,Filtered Data (2017-2020),,
2017.0,60.356242,Filtered Data (2017-2020),,
2017.0,27.297371,Filtered Data (2017-2020),,
2017.0,1.243271,Filtered Data (2017-2020),,
2017.0,3.284653,Filtered Data (2017-2020),,
2017.0,4.527924,Filtered Data (2017-2020),,
2017.0,0.263457,Filtered Data (2017-2020),,
2017.0,1.872224,Filtered Data (2017-2020),,
2017.0,2.944494,Filtered Data (2017-2020),,
2017.0,54.23169,Filtered Data (2017-2020),,
2017.0,6.108365,Filtered Data (2017-2020),,
2017.0,0.630952,Filtered Data (2017-2020),,
2017.0,1.016126,Filtered Data (2017-2020),,
2017.0,0.08935,Filtered Data (2017-2020),,
2017.0,0.326863,Filtered Data (2017-2020),,
2017.0,0.742169,Filtered Data (2017-2020),,
2017.0,1.158381,Filtered Data (2017-2020),,
2017.0,7.715881,Filtered Data (2017-2020),,
2017.0,1.069047,Filtered Data (2017-2020),,
2017.0,8.784927,Filtered Data (2017-2020),,
2017.0,28.914157,Filtered Data (2017-2020),,
2017.0,0.029641,Filtered Data (2017-2020),,
2017.0,0.398677,Filtered Data (2017-2020),,
2017.0,29.342475,Filtered Data (2017-2020),,
2017.0,9.037148,Filtered Data (2017-2020),,
2017.0,4.315729,Filtered Data (2017-2020),,
2017.0,3.267521,Filtered Data (2017-2020),,
2017.0,16.620398,Filtered Data (2017-2020),,
2017.0,56.922308,Filtered Data (2017-2020),,
2017.0,38.040654,Filtered Data (2017-2020),,
2017.0,12.773289,Filtered Data (2017-2020),,
2017.0,0.385175,Filtered Data (2017-2020),,
2017.0,52.97396,Filtered Data (2017-2020),,
2017.0,14.688451,Filtered Data (2017-2020),,
2017.0,16.35901,Filtered Data (2017-2020),,
2017.0,0.001913,Filtered Data (2017-2020),,
2017.0,2.23704,Filtered Data (2017-2020),,
2017.0,8.913007,Filtered Data (2017-2020),,
2017.0,11.151961,Filtered Data (2017-2020),,
2017.0,59.03362,Filtered Data (2017-2020),,
2017.0,1.689628,Filtered Data (2017-2020),,
2017.0,60.723248,Filtered Data (2017-2020),,
2017.0,67.00398,Filtered Data (2017-2020),,
2017.0,1.267089,Filtered Data (2017-2020),,
2017.0,11.623375,Filtered Data (2017-2020),,
2017.0,79.894443,Filtered Data (2017-2020),,
2017.0,10.178794,Filtered Data (2017-2020),,
2017.0,10.697794,Filtered Data (2017-2020),,
2017.0,16.0595,Filtered Data (2017-2020),,
2017.0,36.936088,Filtered Data (2017-2020),,
2017.0,205.06475,Filtered Data (2017-2020),,
2017.0,77.184687,Filtered Data (2017-2020),,
2017.0,74.906103,Filtered Data (2017-2020),,
2017.0,1.670559,Filtered Data (2017-2020),,
2017.0,0.844978,Filtered Data (2017-2020),,
2017.0,7.693974,Filtered Data (2017-2020),,
2017.0,15.605462,Filtered Data (2017-2020),,
2017.0,24.144414,Filtered Data (2017-2020),,
2017.0,93.453705,Filtered Data (2017-2020),,
2017.0,18.96298,Filtered Data (2017-2020),,
2017.0,38.563537,Filtered Data (2017-2020),,
2017.0,35.927188,Filtered Data (2017-2020),,
2017.0,0.440744,Filtered Data (2017-2020),,
2017.0,2.817352,Filtered Data (2017-2020),,
2017.0,3.258096,Filtered Data (2017-2020),,
2017.0,0.855487,Filtered Data (2017-2020),,
2017.0,2.087141,Filtered Data (2017-2020),,
2017.0,2.942628,Filtered Data (2017-2020),,
2017.0,29.561624,Filtered Data (2017-2020),,
2017.0,2.83005,Filtered Data (2017-2020),,
2017.0,32.391674,Filtered Data (2017-2020),,
2017.0,18.118002,Filtered Data (2017-2020),,
2017.0,0.011708,Filtered Data (2017-2020),,
2017.0,12.587183,Filtered Data (2017-2020),,
2017.0,30.716894,Filtered Data (2017-2020),,
2017.0,13.751028,Filtered Data (2017-2020),,
2017.0,2.708463,Filtered Data (2017-2020),,
2017.0,3.003582,Filtered Data (2017-2020),,
2017.0,0.726188,Filtered Data (2017-2020),,
2017.0,1.798252,Filtered Data (2017-2020),,
2017.0,2.52444,Filtered Data (2017-2020),,
2017.0,20.704049,Filtered Data (2017-2020),,
2017.0,0.303386,Filtered Data (2017-2020),,
2017.0,21.007435,Filtered Data (2017-2020),,
2017.0,1.699286,Filtered Data (2017-2020),,
2017.0,0.007707,Filtered Data (2017-2020),,
2017.0,5.803645,Filtered Data (2017-2020),,
2017.0,7.510638,Filtered Data (2017-2020),,
2017.0,0.091062,Filtered Data (2017-2020),,
2017.0,1.518886,Filtered Data (2017-2020),,
2017.0,3.137282,Filtered Data (2017-2020),,
2017.0,4.747231,Filtered Data (2017-2020),,
2017.0,38.793324,Filtered Data (2017-2020),,
2017.0,1.790348,Filtered Data (2017-2020),,
2017.0,23.251948,Filtered Data (2017-2020),,
2017.0,0.295119,Filtered Data (2017-2020),,
2017.0,73.324383,Filtered Data (2017-2020),,
2017.0,12.073533,Filtered Data (2017-2020),,
2017.0,18.531823,Filtered Data (2017-2020),,
2017.0,0.061703,Filtered Data (2017-2020),,
2017.0,2.80326,Filtered Data (2017-2020),,
2017.0,8.05396,Filtered Data (2017-2020),,
2017.0,10.918923,Filtered Data (2017-2020),,
2017.0,58.414477,Filtered Data (2017-2020),,
2017.0,2.444865,Filtered Data (2017-2020),,
2017.0,60.859342,Filtered Data (2017-2020),,
2017.0,47.983931,Filtered Data (2017-2020),,
2017.0,0.221198,Filtered Data (2017-2020),,
2017.0,28.831929,Filtered Data (2017-2020),,
2017.0,77.037059,Filtered Data (2017-2020),,
2017.0,15.414531,Filtered Data (2017-2020),,
2017.0,10.618311,Filtered Data (2017-2020),,
2017.0,21.920096,Filtered Data (2017-2020),,
2017.0,47.952938,Filtered Data (2017-2020),,
2017.0,215.300085,Filtered Data (2017-2020),,
2017.0,63.460165,Filtered Data (2017-2020),,
2017.0,78.515536,Filtered Data (2017-2020),,
2017.0,6.45829,Filtered Data (2017-2020),,
2017.0,4.992257,Filtered Data (2017-2020),,
2017.0,1.004391,Filtered Data (2017-2020),,
2017.0,1.84796,Filtered Data (2017-2020),,
2017.0,0.250784,Filtered Data (2017-2020),,
2017.0,0.6182,Filtered Data (2017-2020),,
2017.0,0.868984,Filtered Data (2017-2020),,
2017.0,3.663425,Filtered Data (2017-2020),,
2017.0,0.159735,Filtered Data (2017-2020),,
2017.0,3.82316,Filtered Data (2017-2020),,
2017.0,0.033569,Filtered Data (2017-2020),,
2017.0,2.763542,Filtered Data (2017-2020),,
2017.0,2.797111,Filtered Data (2017-2020),,
2017.0,0.181709,Filtered Data (2017-2020),,
2017.0,0.446388,Filtered Data (2017-2020),,
2017.0,0.628097,Filtered Data (2017-2020),,
2017.0,9.965312,Filtered Data (2017-2020),,
2017.0,4.973055,Filtered Data (2017-2020),,
2017.0,0.843569,Filtered Data (2017-2020),,
2017.0,0.296516,Filtered Data (2017-2020),,
2017.0,14.992313,Filtered Data (2017-2020),,
2017.0,36.540553,Filtered Data (2017-2020),,
2017.0,18.431642,Filtered Data (2017-2020),,
2017.0,69.964507,Filtered Data (2017-2020),,
2017.0,7.461777,Filtered Data (2017-2020),,
2017.0,4.821371,Filtered Data (2017-2020),,
2017.0,1.996759,Filtered Data (2017-2020),,
2017.0,0.643647,Filtered Data (2017-2020),,
2017.0,25.249467,Filtered Data (2017-2020),,
2017.0,7.383961,Filtered Data (2017-2020),,
2017.0,0.077512,Filtered Data (2017-2020),,
2017.0,17.787994,Filtered Data (2017-2020),,
2017.0,33.404558,Filtered Data (2017-2020),,
2017.0,0.128889,Filtered Data (2017-2020),,
2017.0,33.275669,Filtered Data (2017-2020),,
2017.0,2.157321,Filtered Data (2017-2020),,
2017.0,1.263226,Filtered Data (2017-2020),,
2017.0,0.894095,Filtered Data (2017-2020),,
2017.0,1.691383,Filtered Data (2017-2020),,
2017.0,1.394866,Filtered Data (2017-2020),,
2017.0,4.406783,Filtered Data (2017-2020),,
2017.0,2.49692,Filtered Data (2017-2020),,
2017.0,14.655971,Filtered Data (2017-2020),,
2017.0,3.71123,Filtered Data (2017-2020),,
2017.0,2.439484,Filtered Data (2017-2020),,
2017.0,0.913899,Filtered Data (2017-2020),,
2017.0,0.357847,Filtered Data (2017-2020),,
2017.0,2.466239,Filtered Data (2017-2020),,
2017.0,0.320793,Filtered Data (2017-2020),,
2017.0,0.006373,Filtered Data (2017-2020),,
2017.0,2.139073,Filtered Data (2017-2020),,
2017.0,6.752955,Filtered Data (2017-2020),,
2017.0,0.365502,Filtered Data (2017-2020),,
2017.0,6.387452,Filtered Data (2017-2020),,
2017.0,0.765177,Filtered Data (2017-2020),,
2017.0,0.603333,Filtered Data (2017-2020),,
2017.0,0.161845,Filtered Data (2017-2020),,
2017.0,0.96037,Filtered Data (2017-2020),,
2017.0,0.677671,Filtered Data (2017-2020),,
2017.0,0.282699,Filtered Data (2017-2020),,
2017.0,7.752268,Filtered Data (2017-2020),,
2017.0,0.371558,Filtered Data (2017-2020),,
2017.0,17.22984,Filtered Data (2017-2020),,
2017.0,48.188542,Filtered Data (2017-2020),,
2017.0,31.990643,Filtered Data (2017-2020),,
2017.0,97.409025,Filtered Data (2017-2020),,
2017.0,14.125889,Filtered Data (2017-2020),,
2017.0,7.099056,Filtered Data (2017-2020),,
2017.0,3.269293,Filtered Data (2017-2020),,
2017.0,3.757539,Filtered Data (2017-2020),,
2017.0,32.346707,Filtered Data (2017-2020),,
2017.0,4.009414,Filtered Data (2017-2020),,
2017.0,0.104189,Filtered Data (2017-2020),,
2017.0,28.233104,Filtered Data (2017-2020),,
2017.0,43.735463,Filtered Data (2017-2020),,
2017.0,0.306666,Filtered Data (2017-2020),,
2017.0,43.428797,Filtered Data (2017-2020),,
2017.0,3.71248,Filtered Data (2017-2020),,
2017.0,2.697775,Filtered Data (2017-2020),,
2017.0,1.014705,Filtered Data (2017-2020),,
2017.0,3.488486,Filtered Data (2017-2020),,
2017.0,3.116928,Filtered Data (2017-2020),,
2017.0,206.150989,Filtered Data (2017-2020),,
2017.0,138.846994,Filtered Data (2017-2020),,
2017.0,665.085545,Filtered Data (2017-2020),,
2017.0,216.755099,Filtered Data (2017-2020),,
2017.0,108.866007,Filtered Data (2017-2020),,
2017.0,106.693434,Filtered Data (2017-2020),,
2017.0,1.195659,Filtered Data (2017-2020),,
2017.0,212.39958,Filtered Data (2017-2020),,
2017.0,74.689925,Filtered Data (2017-2020),,
2017.0,0.058319,Filtered Data (2017-2020),,
2017.0,137.651335,Filtered Data (2017-2020),,
2017.0,213.722462,Filtered Data (2017-2020),,
2017.0,4.696609,Filtered Data (2017-2020),,
2017.0,209.025853,Filtered Data (2017-2020),,
2017.0,12.2721,Filtered Data (2017-2020),,
2017.0,8.966499,Filtered Data (2017-2020),,
2017.0,3.305601,Filtered Data (2017-2020),,
2017.0,9.936304,Filtered Data (2017-2020),,
2017.0,8.931949,Filtered Data (2017-2020),,
2017.0,1.004355,Filtered Data (2017-2020),,
2017.0,320.087562,Filtered Data (2017-2020),,
2017.0,302.667489,Filtered Data (2017-2020),,
2017.0,1.990467,Filtered Data (2017-2020),,
2017.0,59.657203,Filtered Data (2017-2020),,
2017.0,1465.914482,Filtered Data (2017-2020),,
2017.0,2356.259092,Filtered Data (2017-2020),,
2017.0,1321.494909,Filtered Data (2017-2020),,
2017.0,5143.668483,Filtered Data (2017-2020),,
2017.0,967.847136,Filtered Data (2017-2020),,
2017.0,499.60603,Filtered Data (2017-2020),,
2017.0,355.757488,Filtered Data (2017-2020),,
2017.0,112.483618,Filtered Data (2017-2020),,
2017.0,1732.720733,Filtered Data (2017-2020),,
2017.0,506.788329,Filtered Data (2017-2020),,
2017.0,18.911579,Filtered Data (2017-2020),,
2017.0,1207.020825,Filtered Data (2017-2020),,
2017.0,1904.741544,Filtered Data (2017-2020),,
2017.0,42.378688,Filtered Data (2017-2020),,
2017.0,1862.362856,Filtered Data (2017-2020),,
2017.0,235.69158,Filtered Data (2017-2020),,
2017.0,174.131149,Filtered Data (2017-2020),,
2017.0,59.569964,Filtered Data (2017-2020),,
2017.0,243.010286,Filtered Data (2017-2020),,
2017.0,12.084978,Filtered Data (2017-2020),,
2017.0,20.66775,Filtered Data (2017-2020),,
2017.0,26.278828,Filtered Data (2017-2020),,
2017.0,59.031556,Filtered Data (2017-2020),,
2017.0,7.374217,Filtered Data (2017-2020),,
2017.0,3.263823,Filtered Data (2017-2020),,
2017.0,3.049179,Filtered Data (2017-2020),,
2017.0,1.061215,Filtered Data (2017-2020),,
2017.0,27.483537,Filtered Data (2017-2020),,
2017.0,2.237987,Filtered Data (2017-2020),,
2017.0,0.027937,Filtered Data (2017-2020),,
2017.0,25.217613,Filtered Data (2017-2020),,
2017.0,17.627789,Filtered Data (2017-2020),,
2017.0,0.623121,Filtered Data (2017-2020),,
2017.0,17.004668,Filtered Data (2017-2020),,
2017.0,2.69774,Filtered Data (2017-2020),,
2017.0,2.277934,Filtered Data (2017-2020),,
2017.0,0.419806,Filtered Data (2017-2020),,
2017.0,3.848273,Filtered Data (2017-2020),,
2017.0,3.682113,Filtered Data (2017-2020),,
2017.0,0.16616,Filtered Data (2017-2020),,
2017.0,0.338148,Filtered Data (2017-2020),,
2017.0,0.769792,Filtered Data (2017-2020),,
2017.0,3.232559,Filtered Data (2017-2020),,
2017.0,0.000423,Filtered Data (2017-2020),,
2017.0,3.232983,Filtered Data (2017-2020),,
2017.0,0.006447,Filtered Data (2017-2020),,
2017.0,0.000688,Filtered Data (2017-2020),,
2017.0,0.007135,Filtered Data (2017-2020),,
2017.0,0.325382,Filtered Data (2017-2020),,
2017.0,0.114333,Filtered Data (2017-2020),,
2017.0,0.439714,Filtered Data (2017-2020),,
2017.0,5.831137,Filtered Data (2017-2020),,
2017.0,5.186329,Filtered Data (2017-2020),,
2017.0,0.644808,Filtered Data (2017-2020),,
2017.0,1.381513,Filtered Data (2017-2020),,
2017.0,0.191217,Filtered Data (2017-2020),,
2017.0,1.190296,Filtered Data (2017-2020),,
2017.0,0.431644,Filtered Data (2017-2020),,
2017.0,0.090115,Filtered Data (2017-2020),,
2017.0,5.600189,Filtered Data (2017-2020),,
2017.0,3.805499,Filtered Data (2017-2020),,
2017.0,5.85162,Filtered Data (2017-2020),,
2017.0,53.609261,Filtered Data (2017-2020),,
2017.0,0.533809,Filtered Data (2017-2020),,
2017.0,54.14307,Filtered Data (2017-2020),,
2017.0,11.077489,Filtered Data (2017-2020),,
2017.0,0.357588,Filtered Data (2017-2020),,
2017.0,17.321835,Filtered Data (2017-2020),,
2017.0,28.756911,Filtered Data (2017-2020),,
2017.0,4.00202,Filtered Data (2017-2020),,
2017.0,1.853631,Filtered Data (2017-2020),,
2017.0,5.377532,Filtered Data (2017-2020),,
2017.0,11.233183,Filtered Data (2017-2020),,
2017.0,105.584974,Filtered Data (2017-2020),,
2017.0,15.169623,Filtered Data (2017-2020),,
2017.0,59.083135,Filtered Data (2017-2020),,
2017.0,31.332216,Filtered Data (2017-2020),,
2017.0,1.956006,Filtered Data (2017-2020),,
2017.0,4.293541,Filtered Data (2017-2020),,
2017.0,1.306649,Filtered Data (2017-2020),,
2017.0,18.368453,Filtered Data (2017-2020),,
2017.0,5.200841,Filtered Data (2017-2020),,
2017.0,6.111774,Filtered Data (2017-2020),,
2017.0,1.14293,Filtered Data (2017-2020),,
2017.0,3.433542,Filtered Data (2017-2020),,
2017.0,4.576471,Filtered Data (2017-2020),,
2017.0,44.646805,Filtered Data (2017-2020),,
2017.0,0.71492,Filtered Data (2017-2020),,
2017.0,45.361725,Filtered Data (2017-2020),,
2017.0,5.767627,Filtered Data (2017-2020),,
2017.0,0.012005,Filtered Data (2017-2020),,
2017.0,4.607138,Filtered Data (2017-2020),,
2017.0,10.38677,Filtered Data (2017-2020),,
