Año,Id_Marca,Id_Modelo,Costo_Combustible,Co2,ID_Combustible
2017,149,1393,2700.0,369.0,1
1987,42,696,4100.0,-1.0,2
2018,76,2765,1950.0,326.0,2
2018,99,3791,2200.0,297.0,1
2017,182,3236,800.0,0.0,4
2018,182,3206,700.0,0.0,4
2018,182,3234,750.0,0.0,4
2018,182,3245,850.0,0.0,4
2018,113,415,1950.0,328.0,2
2018,113,415,1850.0,302.0,2
2018,195,2496,1850.0,310.0,2
2018,21,4990,2600.0,357.0,1
2018,153,19,2550.0,448.0,3
2018,153,20,2650.0,465.0,3
2018,1,3037,2400.0,330.0,1
2018,195,5253,600.0,0.0,4
2019,195,2688,1550.0,262.0,2
2019,195,2688,1550.0,263.0,2
2018,25,5285,1000.0,0.0,4
2019,93,4379,2400.0,416.0,2
2019,93,4377,2550.0,428.0,2
1987,42,1332,2950.0,-1.0,2
2019,29,1609,3850.0,512.0,1
2019,93,4205,2550.0,437.0,2
2019,87,1426,2050.0,345.0,2
2019,87,1424,2200.0,370.0,2
2018,149,3466,2850.0,390.0,1
1987,55,1090,2800.0,-1.0,2
2018,124,1915,2050.0,337.0,2
2018,98,3822,2450.0,412.0,3
2019,76,4868,1750.0,299.0,2
2019,76,4868,1900.0,317.0,2
2019,76,4868,1850.0,308.0,2
2019,24,1966,2100.0,359.0,2
2018,119,784,4100.0,542.0,1
2018,119,3995,3250.0,439.0,1
2018,119,778,3650.0,493.0,1
2019,1,4522,2850.0,381.0,1
2019,1,4519,2850.0,379.0,1
2018,149,3476,2950.0,401.0,1
2018,53,335,650.0,0.0,4
2019,123,1545,2100.0,282.0,1
2019,123,1559,2350.0,315.0,1
2019,123,1559,2500.0,338.0,1
2019,123,2709,2350.0,315.0,1
2019,123,2709,2600.0,350.0,1
2019,123,1551,2100.0,282.0,1
2019,123,2713,2350.0,316.0,1
2019,1,4521,2700.0,376.0,1
2019,21,276,2600.0,351.0,1
2019,21,288,2950.0,405.0,1
2019,21,438,2850.0,378.0,1
1985,29,1607,3100.0,-1.0,2
2019,21,3014,3850.0,522.0,1
2019,123,1546,2400.0,324.0,1
2019,123,1558,2700.0,366.0,1
2018,21,2959,3450.0,481.0,1
1987,87,1423,2800.0,-1.0,2
2018,87,2506,2450.0,432.0,3
2018,149,3496,3100.0,281.0,12
2018,149,3497,3100.0,281.0,12
2019,60,2365,3250.0,442.0,1
2019,60,2364,3650.0,503.0,1
2019,60,2365,3450.0,474.0,1
2019,74,3422,2400.0,396.0,2
2019,113,1268,1850.0,303.0,2
2019,186,960,1250.0,203.0,2
2019,85,2122,3650.0,500.0,1
2019,85,2129,2950.0,407.0,1
2019,85,2117,3450.0,476.0,1
2019,93,4417,2400.0,400.0,2
2019,101,3045,2400.0,412.0,2
1987,145,4918,2800.0,-1.0,2
2019,149,592,2700.0,365.0,1
2019,149,595,2700.0,363.0,1
2019,149,610,2700.0,367.0,1
2019,149,611,2950.0,404.0,1
2019,149,597,3450.0,461.0,1
2019,93,1287,2300.0,386.0,2
2019,76,4158,2650.0,445.0,2
2019,178,1633,2100.0,353.0,2
2019,129,248,3250.0,445.0,1
2019,129,249,3100.0,429.0,1
1987,5,1907,3100.0,-1.0,2
2019,149,1395,2950.0,400.0,1
2019,149,594,3100.0,415.0,1
2019,149,585,2950.0,400.0,1
2019,178,2642,1650.0,282.0,2
2019,196,4036,2500.0,345.0,1
2019,178,2643,2050.0,335.0,2
2019,178,2646,2100.0,351.0,2
2019,85,2108,3250.0,446.0,1
2019,24,1359,2700.0,373.0,1
2019,99,2424,3450.0,472.0,1
2019,196,4008,2350.0,316.0,1
2019,196,4003,2600.0,351.0,1
2019,24,2838,1850.0,308.0,2
2019,24,2836,2200.0,374.0,2
2019,29,1643,1650.0,310.0,3
2019,186,1584,1650.0,281.0,2
2019,186,1584,1700.0,286.0,2
2019,196,4800,2600.0,359.0,1
1987,29,4783,4100.0,-1.0,2
2019,29,4344,3100.0,516.0,2
2019,29,1984,2600.0,350.0,1
2019,29,1984,1900.0,315.0,2
2019,76,2769,1750.0,303.0,2
2019,196,5056,1950.0,331.0,2
2019,29,1983,2700.0,367.0,1
2019,65,4611,2850.0,386.0,1
2019,65,4611,1850.0,319.0,3
2019,29,4472,2950.0,505.0,5
2019,29,4561,3100.0,513.0,5
2019,29,4561,3850.0,527.0,1
1987,29,4785,3650.0,-1.0,3
2019,55,3310,2950.0,491.0,2
2019,55,3306,2800.0,471.0,2
2019,55,3307,2800.0,471.0,2
2019,55,3308,2800.0,471.0,2
2019,29,1641,1600.0,294.0,3
2019,76,808,1650.0,277.0,2
2019,76,808,1700.0,284.0,2
2019,186,1590,1700.0,280.0,2
2019,196,4821,2700.0,371.0,1
2019,149,600,4100.0,566.0,1
2019,149,602,3850.0,538.0,1
2019,149,616,3100.0,428.0,1
2019,76,1929,1850.0,301.0,2
2019,178,2880,1850.0,311.0,2
2019,153,23,2650.0,450.0,5
2019,153,24,3550.0,527.0,6
1985,195,2688,1650.0,-1.0,3
2019,76,4143,2550.0,422.0,2
2019,196,4037,2250.0,165.0,7
2019,27,796,2550.0,433.0,2
2019,24,2837,2300.0,383.0,2
2019,27,1256,2600.0,353.0,1
2019,74,2548,1750.0,292.0,2
2019,65,4287,3850.0,515.0,1
1987,42,3799,3300.0,-1.0,2
2019,76,2765,1950.0,325.0,2
2019,23,1434,5950.0,840.0,1
2019,21,83,2400.0,333.0,1
1987,42,3799,3300.0,-1.0,2
2019,21,2955,2700.0,368.0,1
1987,55,1091,3100.0,-1.0,2
2019,21,2984,3450.0,481.0,1
2019,29,1294,4100.0,565.0,1
2019,29,1294,2850.0,379.0,1
2019,29,1294,4100.0,571.0,1
2019,85,5086,1700.0,299.0,3
2019,157,1704,4650.0,637.0,1
2019,21,361,2400.0,331.0,1
2019,21,3006,3250.0,433.0,1
2019,85,5092,1650.0,289.0,3
2019,93,4455,2700.0,368.0,1
2019,93,4455,3250.0,445.0,1
2019,21,217,2400.0,331.0,1
2019,21,442,2850.0,388.0,1
2019,111,3685,3650.0,484.0,1
2019,1,3034,3100.0,415.0,1
2019,76,4358,1900.0,319.0,2
2019,186,4743,3300.0,554.0,2
2019,186,4252,2650.0,441.0,2
1987,65,4504,2950.0,-1.0,2
2019,87,1508,2100.0,350.0,2
2019,87,1507,2100.0,355.0,2
2019,21,5045,3450.0,472.0,1
2019,178,1049,2400.0,322.0,1
2019,129,4211,1750.0,297.0,2
2019,129,4211,1650.0,278.0,2
2019,129,4216,2400.0,330.0,1
2019,129,4211,2250.0,307.0,1
1987,65,4504,2650.0,-1.0,2
2019,119,2380,2700.0,370.0,1
1987,65,4504,3300.0,-1.0,2
2019,98,1726,3650.0,500.0,1
2019,29,4472,3850.0,517.0,1
1987,65,4504,3300.0,-1.0,2
2019,119,1146,2600.0,357.0,1
2019,85,5086,3650.0,480.0,1
2019,42,1407,3650.0,494.0,1
1987,65,4504,3100.0,-1.0,2
2019,30,119,3200.0,466.0,6
2019,42,1416,2300.0,389.0,2
2019,129,3336,2100.0,356.0,2
2019,65,1311,2650.0,440.0,2
2019,129,2298,2800.0,466.0,2
2019,129,2299,2950.0,494.0,5
2019,29,1480,2650.0,455.0,3
1987,65,4792,3650.0,-1.0,3
2019,129,2300,3100.0,519.0,2
2019,129,2301,3100.0,521.0,5
2019,98,3832,2700.0,377.0,1
2019,42,1739,2550.0,427.0,2
2019,87,2506,2550.0,427.0,2
2019,98,3845,4100.0,569.0,1
2019,119,2390,3250.0,453.0,1
2019,149,601,4100.0,539.0,1
2019,119,1828,2850.0,388.0,1
2019,29,4368,1850.0,308.0,2
2019,55,2315,1950.0,327.0,2
2019,55,2312,2650.0,444.0,2
2019,55,2318,1300.0,217.0,2
2019,76,1929,1500.0,256.0,2
2019,80,3625,2850.0,387.0,1
2019,80,3629,2950.0,404.0,1
2019,101,3058,2200.0,373.0,2
2019,101,3057,2650.0,447.0,2
2019,119,1822,2850.0,392.0,1
2019,186,1300,1000.0,170.0,2
2019,119,3976,2950.0,408.0,1
2019,157,3537,4650.0,615.0,1
2019,29,4369,1850.0,301.0,2
2019,157,1649,4650.0,615.0,1
2019,186,4545,2950.0,481.0,2
2019,113,1276,2200.0,362.0,2
2019,124,3444,2100.0,354.0,2
2019,124,3444,2100.0,354.0,2
2019,186,2567,2300.0,384.0,2
2019,124,3445,2050.0,344.0,2
2019,124,3445,2100.0,353.0,2
2019,98,3852,4100.0,540.0,1
2019,186,2560,2300.0,390.0,2
2019,186,2565,1850.0,305.0,2
2019,93,4388,650.0,0.0,4
2019,85,2133,3650.0,481.0,1
2019,119,4068,2400.0,330.0,1
2019,29,3106,1650.0,281.0,2
2019,27,1253,2350.0,317.0,1
2019,55,4568,2800.0,471.0,2
2019,55,4571,2550.0,428.0,2
2019,129,4627,2950.0,505.0,2
2019,129,4633,3100.0,529.0,2
2019,129,3922,1550.0,261.0,2
2019,55,2046,2650.0,454.0,2
2019,55,2043,2550.0,423.0,2
2019,99,3791,2200.0,297.0,1
2019,119,777,3250.0,443.0,1
2019,119,3136,3450.0,455.0,1
2019,55,1919,2300.0,377.0,2
2019,101,3360,2550.0,418.0,2
2019,55,2043,2800.0,478.0,2
2019,87,2510,4350.0,592.0,1
2019,119,787,3650.0,488.0,1
2019,74,1444,1500.0,256.0,2
2019,74,1444,1600.0,264.0,2
2019,29,3107,1150.0,194.0,2
2019,74,1445,1650.0,276.0,2
2019,93,2748,3100.0,431.0,1
1987,124,3280,3300.0,-1.0,2
2019,195,944,2800.0,454.0,2
2019,195,945,2800.0,461.0,2
2019,8,672,2400.0,328.0,1
2019,8,667,2400.0,328.0,1
2019,99,2818,3100.0,421.0,1
2019,74,814,1950.0,330.0,2
2019,101,1517,2650.0,449.0,2
1985,195,3674,,-1.0,9
2019,119,3991,3100.0,430.0,1
2019,119,3145,2950.0,404.0,1
2019,55,2003,2200.0,369.0,5
1987,178,4203,2650.0,-1.0,2
2019,76,4739,2100.0,365.0,2
2019,55,1999,2300.0,385.0,2
2019,111,2896,4350.0,580.0,1
2019,99,3748,2850.0,388.0,1
2019,99,3749,3100.0,436.0,1
2019,119,3993,3250.0,439.0,1
2019,119,710,2850.0,379.0,1
2019,119,1225,2500.0,334.0,1
2019,124,3173,1500.0,242.0,2
2019,124,3174,1500.0,252.0,2
2019,29,4328,2800.0,456.0,2
2019,29,4326,3100.0,524.0,2
1987,178,4932,2400.0,-1.0,2
1987,178,4933,2400.0,-1.0,2
2019,153,3591,2200.0,374.0,2
2019,87,4977,2400.0,394.0,2
2019,87,4977,2650.0,443.0,2
2019,101,3364,2800.0,475.0,2
2019,119,757,4350.0,578.0,1
2019,119,753,4650.0,632.0,1
2019,119,759,4350.0,601.0,1
2019,85,2587,950.0,0.0,4
2019,97,2582,4350.0,585.0,1
2019,80,3639,2950.0,397.0,1
2019,80,3640,2700.0,374.0,1
1985,148,2240,1500.0,-1.0,2
1985,195,3674,2950.0,-1.0,2
2019,119,717,2850.0,394.0,1
2019,158,4443,4350.0,570.0,1
2019,195,2491,1650.0,274.0,2
2019,8,3980,2700.0,371.0,1
1987,186,2853,4850.0,-1.0,2
2019,80,3625,2600.0,356.0,1
2019,55,2167,2400.0,403.0,2
2019,55,2168,2400.0,403.0,2
2019,55,2170,2400.0,412.0,5
2019,55,2144,2550.0,423.0,5
2019,55,2170,2800.0,463.0,5
2019,55,2173,2800.0,472.0,2
2019,55,2174,2800.0,472.0,2
2019,55,2151,3100.0,523.0,5
2019,8,4086,3100.0,434.0,1
2019,21,5302,650.0,0.0,4
2018,101,3051,3100.0,531.0,2
2019,119,776,3650.0,489.0,1
2019,21,3023,3250.0,434.0,1
2019,119,703,3250.0,444.0,1
2019,119,699,3100.0,423.0,1
2019,80,3657,2600.0,368.0,1
2019,119,704,3100.0,424.0,1
2019,21,4989,2500.0,341.0,1
2019,119,720,3650.0,509.0,1
2019,21,4985,2600.0,349.0,1
2019,74,1446,2600.0,360.0,1
2019,119,3138,4100.0,572.0,1
2019,29,4326,3100.0,509.0,2
2019,65,4272,3100.0,529.0,5
2019,55,2178,2450.0,424.0,3
2019,65,4273,3100.0,523.0,2
2019,21,5050,2950.0,409.0,1
1987,65,3951,4100.0,-1.0,2
2019,101,3366,2950.0,502.0,2
2019,76,4365,1350.0,100.0,10
2019,53,310,2400.0,326.0,1
2019,119,647,2350.0,313.0,1
2019,186,3578,1000.0,170.0,2
2019,186,3579,1050.0,176.0,2
2019,55,3863,2400.0,404.0,2
2019,29,1070,2400.0,405.0,2
2019,29,1070,2200.0,373.0,2
2019,42,2716,2550.0,420.0,2
2019,29,1069,2550.0,426.0,2
2019,171,1854,650.0,0.0,4
2019,182,3190,600.0,0.0,4
2019,8,4534,2600.0,354.0,1
2019,195,2689,1900.0,315.0,2
2019,195,2497,2200.0,361.0,2
2019,195,2497,2100.0,351.0,2
2019,195,2492,2200.0,362.0,2
2019,74,3518,2550.0,427.0,2
1988,27,871,3850.0,-1.0,1
2019,119,727,4650.0,637.0,1
2020,186,1584,1550.0,257.0,2
2020,186,1598,1550.0,265.0,2
2020,186,1597,1650.0,274.0,2
1988,29,1607,3650.0,-1.0,1
2020,93,4384,1950.0,332.0,2
2020,85,5086,2350.0,321.0,1
2020,85,5092,2350.0,312.0,1
2020,85,5094,2500.0,335.0,1
2020,98,3855,2850.0,384.0,1
2018,106,2025,3450.0,468.0,1
2019,195,920,2600.0,350.0,1
2020,85,2128,2950.0,407.0,1
2020,85,2108,3250.0,446.0,1
2019,149,3496,3250.0,289.0,12
1988,52,4615,4850.0,-1.0,2
1988,52,4616,4850.0,-1.0,2
2019,113,105,1750.0,299.0,2
2019,113,106,1900.0,313.0,2
2020,186,2410,2500.0,334.0,1
2020,21,86,2700.0,361.0,1
2020,21,2952,2950.0,408.0,1
1988,55,1903,2050.0,-1.0,2
2020,21,2984,3250.0,450.0,1
2020,21,2984,3450.0,481.0,1
2020,1,4521,2700.0,374.0,1
2020,1,4520,2850.0,387.0,1
2020,21,276,2600.0,351.0,1
2020,21,277,2400.0,327.0,1
2020,21,291,2600.0,356.0,1
2020,21,2978,3450.0,471.0,1
2020,21,495,2850.0,394.0,1
2019,113,108,1850.0,303.0,2
2019,113,108,1750.0,299.0,2
2019,149,3470,3100.0,419.0,1
2020,21,500,2950.0,245.0,7
2020,129,249,3100.0,429.0,1
2020,76,4868,1900.0,317.0,2
2020,76,3458,2400.0,406.0,2
2020,60,2361,3250.0,457.0,1
2020,76,808,1600.0,273.0,2
2020,1,3753,2850.0,385.0,1
2019,182,3193,550.0,0.0,4
1988,106,2015,,-1.0,9
2020,76,2769,1750.0,303.0,2
2020,27,5166,2650.0,437.0,2
2020,27,5165,2650.0,446.0,2
2020,76,1929,1750.0,301.0,2
2020,85,2115,3650.0,481.0,1
2020,29,4391,1600.0,273.0,2
2020,60,2365,3250.0,442.0,1
2020,60,2364,3650.0,503.0,1
2020,55,4694,2050.0,344.0,2
2020,55,4687,2400.0,397.0,2
2020,99,3348,1700.0,285.0,2
2020,101,985,2550.0,424.0,2
2020,196,4008,2400.0,322.0,1
2020,196,4822,2500.0,339.0,1
2020,65,4611,2050.0,339.0,2
2020,29,4708,1900.0,316.0,2
2020,196,5063,2850.0,387.0,1
2020,129,888,1650.0,278.0,2
2020,129,896,1700.0,288.0,2
2020,129,890,1750.0,300.0,2
1988,154,1718,,-1.0,9
2020,80,3666,2950.0,399.0,1
2020,27,5156,2700.0,366.0,1
2020,29,1294,4100.0,571.0,1
2020,99,2781,3450.0,473.0,1
2020,93,3901,1500.0,249.0,2
2020,178,2880,1750.0,295.0,2
2020,178,2880,1950.0,330.0,2
2020,124,1912,2050.0,338.0,2
2020,65,5204,4100.0,557.0,1
2020,93,4379,2400.0,413.0,2
2020,149,1379,3850.0,529.0,1
2020,29,1479,2550.0,435.0,3
2020,65,1311,2550.0,435.0,3
2020,65,1312,2650.0,456.0,3
2020,65,1312,2800.0,461.0,2
1988,52,115,4100.0,-1.0,2
2020,65,5203,3100.0,525.0,2
2020,98,3852,4100.0,540.0,1
2020,24,3877,2400.0,411.0,2
2020,74,2654,1000.0,170.0,2
1988,39,4199,2300.0,-1.0,2
1988,39,4200,2300.0,-1.0,2
2020,87,1426,2300.0,387.0,2
2020,1,3037,2400.0,333.0,1
2020,21,5006,4100.0,546.0,1
2020,87,1424,2200.0,369.0,2
2020,87,1424,2200.0,370.0,2
2020,87,1424,2400.0,400.0,2
2020,87,1425,2300.0,387.0,2
2020,87,4971,2650.0,440.0,2
2020,87,4977,2650.0,451.0,2
2020,129,3915,1950.0,324.0,2
2020,149,3097,3250.0,438.0,1
2020,52,531,5050.0,661.0,1
2020,52,2437,3850.0,524.0,1
2020,52,3563,3650.0,485.0,1
2020,119,718,2850.0,381.0,1
1988,149,625,4100.0,-1.0,1
1988,149,635,2950.0,-1.0,2
2020,113,108,1750.0,297.0,2
2020,21,4985,2500.0,342.0,1
2020,27,1254,2550.0,420.0,2
2020,111,3683,3450.0,460.0,1
2020,21,5007,2850.0,379.0,1
2020,87,4971,2300.0,388.0,2
2020,42,1741,2550.0,414.0,2
2020,21,5019,3650.0,487.0,1
2020,21,5047,3850.0,511.0,1
2020,87,2506,2550.0,427.0,2
2020,87,2506,3550.0,533.0,6
1988,186,1402,2100.0,-1.0,2
2020,29,1294,3450.0,477.0,1
2020,129,4882,1750.0,296.0,2
1988,149,581,3650.0,-1.0,1
2020,55,2318,1300.0,217.0,2
2020,101,3058,2550.0,425.0,2
2020,186,958,2100.0,354.0,2
2020,119,3976,2950.0,408.0,1
2020,29,4320,2550.0,421.0,2
2020,65,4266,3100.0,523.0,2
2020,29,4324,2950.0,486.0,2
2020,29,4324,2950.0,494.0,2
2020,29,4322,2650.0,442.0,2
2020,29,4322,3100.0,525.0,2
2020,29,4322,3300.0,563.0,5
2020,29,4322,2350.0,405.0,3
2020,65,4270,2950.0,494.0,2
1988,3,3168,3100.0,-1.0,2
2020,65,4270,3850.0,515.0,1
2020,65,4270,2450.0,427.0,3
2020,29,1070,2300.0,382.0,2
2020,87,1508,2050.0,339.0,2
2020,186,4224,3800.0,618.0,2
2020,113,105,1750.0,295.0,2
2020,65,4266,2650.0,448.0,2
1985,24,1404,2200.0,-1.0,2
2020,106,2025,3450.0,468.0,1
2020,129,3132,2700.0,378.0,1
2020,149,3480,3450.0,474.0,1
2020,149,3481,3650.0,503.0,1
2020,119,3144,,,9
2020,55,2047,2100.0,361.0,2
2020,196,4004,2200.0,155.0,7
2020,196,4037,2200.0,163.0,7
2020,55,3310,2300.0,387.0,2
2020,55,3313,2300.0,386.0,2
1988,21,114,3650.0,-1.0,1
2019,90,3895,3250.0,156.0,12
1988,21,114,2950.0,-1.0,2
2020,149,595,3250.0,444.0,1
2020,8,652,2100.0,359.0,2
2020,8,3961,2600.0,358.0,1
2020,119,1203,2350.0,310.0,1
1985,24,1404,2800.0,-1.0,2
1988,21,114,2950.0,-1.0,2
2020,119,1800,2600.0,354.0,1
2020,178,2645,2050.0,337.0,2
2020,186,1300,1000.0,170.0,2
1988,21,114,2650.0,-1.0,2
2020,157,3540,4650.0,615.0,1
2020,157,2481,4650.0,637.0,1
2020,157,1650,4650.0,619.0,1
2020,186,4545,2650.0,448.0,2
2020,186,4545,2650.0,441.0,2
2020,186,4546,2950.0,483.0,2
2020,87,3891,2100.0,357.0,2
2020,124,3442,2950.0,402.0,1
2020,15,1056,3850.0,508.0,1
2020,15,1057,3850.0,508.0,1
2020,119,770,3850.0,525.0,1
2020,80,3625,2850.0,387.0,1
1988,29,1294,2950.0,-1.0,2
2020,74,814,1700.0,282.0,2
2020,101,3360,2400.0,401.0,2
2020,101,3360,2550.0,417.0,2
2020,21,5022,2850.0,390.0,1
2020,76,4874,1650.0,284.0,2
2020,80,3660,2500.0,346.0,1
2020,80,3661,2600.0,365.0,1
2020,99,2452,4100.0,542.0,1
1988,29,1294,3650.0,-1.0,1
2020,119,647,2350.0,313.0,1
2020,119,767,3850.0,521.0,1
2020,195,2688,1900.0,319.0,2
2020,21,379,2600.0,350.0,1
1988,29,1364,2650.0,-1.0,2
2020,99,2420,2950.0,405.0,1
2020,99,2818,3100.0,420.0,1
1988,29,1364,2550.0,-1.0,2
2020,55,2153,3100.0,523.0,5
2020,55,2167,2800.0,468.0,2
2020,55,2168,2800.0,468.0,2
2020,55,2175,2650.0,439.0,5
2020,55,2182,3300.0,540.0,2
2020,186,3728,1750.0,290.0,2
2020,195,944,2400.0,408.0,2
2020,186,3731,1850.0,301.0,2
2020,186,3733,1950.0,321.0,2
1988,29,4425,1350.0,-1.0,2
2020,119,727,4650.0,637.0,1
2020,1,3335,3100.0,420.0,1
2020,119,780,3250.0,443.0,1
2020,74,2548,1750.0,292.0,2
2020,74,2547,1900.0,314.0,2
2020,53,334,2050.0,342.0,2
2020,119,741,3650.0,489.0,1
2019,119,3996,2850.0,205.0,7
2020,119,705,3250.0,452.0,1
2020,119,703,3250.0,444.0,1
2020,119,700,2950.0,411.0,1
2020,124,3173,1500.0,242.0,2
2020,124,3174,1500.0,252.0,2
2020,27,1249,2500.0,337.0,1
2020,119,722,3650.0,509.0,1
2020,76,2671,900.0,154.0,2
2020,119,724,3450.0,480.0,1
2020,55,1999,2050.0,342.0,2
2020,98,2024,2850.0,389.0,1
2020,119,735,3100.0,432.0,1
2020,182,3194,500.0,0.0,4
2020,182,3195,500.0,0.0,4
2020,182,3218,650.0,0.0,4
2020,182,3219,650.0,0.0,4
2020,182,3225,750.0,0.0,4
2020,182,3242,750.0,0.0,4
2020,182,3243,750.0,0.0,4
2020,182,3248,800.0,0.0,4
1988,129,3597,2550.0,-1.0,2
1988,129,3597,2400.0,-1.0,2
2020,113,415,2050.0,335.0,2
2020,8,687,3100.0,430.0,1
1988,129,4213,2200.0,-1.0,2
2020,158,4443,4350.0,570.0,1
2020,42,1413,3850.0,523.0,1
2020,129,3926,1950.0,329.0,2
2020,55,4699,3100.0,537.0,5
2020,113,1272,2050.0,335.0,2
2020,119,2405,3650.0,487.0,1
2020,149,3468,2850.0,255.0,12
2020,8,664,2500.0,337.0,1
2020,27,5159,2850.0,379.0,1
2020,21,2595,2400.0,191.0,7
2019,98,3848,3100.0,425.0,1
2019,98,3843,3450.0,260.0,7
1988,129,152,2950.0,-1.0,2
2020,42,1407,3200.0,466.0,6
2020,129,2760,1600.0,268.0,2
2020,24,1957,1900.0,320.0,2
2020,87,4977,2350.0,411.0,3
2020,149,581,3250.0,440.0,1
2020,149,592,3250.0,453.0,1
1988,42,1488,1750.0,-1.0,2
1988,42,1489,1750.0,-1.0,2
2020,149,596,3250.0,443.0,1
2020,158,2167,5050.0,689.0,1
2020,158,2168,5050.0,689.0,1
2021,93,4209,1700.0,285.0,2
2021,93,4208,1950.0,331.0,2
2020,195,2491,1700.0,285.0,2
2020,29,4324,4350.0,575.0,1
2020,8,3616,2400.0,165.0,7
2020,113,42,1500.0,253.0,2
2020,113,43,1500.0,253.0,2
2020,113,44,1500.0,253.0,2
2020,129,4633,3850.0,524.0,1
2020,119,697,2400.0,334.0,1
2020,27,1250,3100.0,431.0,1
2020,76,4361,1000.0,172.0,2
2020,186,2561,1500.0,245.0,2
2020,27,1247,2850.0,384.0,1
2020,149,1369,3250.0,437.0,1
2020,149,1380,3850.0,535.0,1
2021,60,2361,2850.0,386.0,1
2021,93,4384,1850.0,309.0,2
1988,55,3306,2550.0,-1.0,2
1988,55,3307,2550.0,-1.0,2
1988,55,3308,2550.0,-1.0,2
2020,74,1240,1400.0,234.0,2
2020,123,1574,650.0,0.0,4
2020,123,1575,650.0,0.0,4
2021,29,4675,1900.0,314.0,2
2021,60,2361,3250.0,457.0,1
1988,55,3306,2800.0,-1.0,2
1988,55,3307,2800.0,-1.0,2
1988,55,3308,2800.0,-1.0,2
2020,21,5002,2700.0,204.0,7
2020,119,3996,2850.0,205.0,7
2021,123,1545,2100.0,280.0,1
1988,55,3306,3100.0,-1.0,2
1988,55,3307,3100.0,-1.0,2
1988,55,3308,3100.0,-1.0,2
2021,123,1550,2100.0,280.0,1
2021,123,1565,2400.0,329.0,1
2021,76,4868,1900.0,317.0,2
2021,76,4868,1850.0,308.0,2
2021,29,1480,2800.0,465.0,2
2021,65,1312,2950.0,494.0,2
2020,21,2943,3450.0,469.0,1
2020,129,2870,650.0,0.0,4
2021,123,1565,2200.0,299.0,1
2021,123,1566,2200.0,299.0,1
2021,178,930,2400.0,401.0,2
2021,21,3015,4100.0,570.0,1
2021,186,1584,1550.0,257.0,2
2020,149,4584,1050.0,0.0,4
2021,99,2783,2250.0,303.0,1
2021,76,2769,1750.0,303.0,2
2021,21,5005,4100.0,546.0,1
1988,74,1443,1750.0,-1.0,2
2021,21,5006,4100.0,546.0,1
2021,178,1633,1850.0,302.0,2
2021,195,948,2400.0,413.0,2
2021,8,4025,2950.0,410.0,1
2021,65,5193,3850.0,525.0,1
2021,65,5210,4100.0,539.0,1
2021,27,1987,4100.0,558.0,1
2021,29,4555,2950.0,496.0,2
2021,65,5211,3100.0,515.0,2
2021,93,2742,1650.0,277.0,2
1988,76,2027,2050.0,-1.0,2
2020,116,2429,3650.0,513.0,1
2020,116,2430,3650.0,513.0,1
2021,29,4392,1650.0,278.0,2
1988,76,2027,2050.0,-1.0,2
2021,93,4601,2300.0,395.0,2
2021,76,4736,2300.0,387.0,2
2020,116,404,3650.0,503.0,1
2020,116,424,3650.0,503.0,1
2020,116,431,3650.0,503.0,1
2020,116,4401,4350.0,605.0,1
2020,8,5277,900.0,0.0,4
2021,196,4008,2400.0,322.0,1
2021,196,4003,2600.0,352.0,1
2021,196,4821,2700.0,373.0,1
2021,24,1958,1700.0,288.0,2
2021,196,5068,2600.0,359.0,1
2021,196,5063,2850.0,386.0,1
2021,196,5077,2600.0,361.0,1
2021,196,5073,2950.0,394.0,1
2021,196,5073,2850.0,380.0,1
1988,83,2585,,-1.0,9
2019,116,402,3650.0,503.0,1
2021,123,1551,2200.0,292.0,1
2021,178,2642,2050.0,337.0,2
2020,149,1393,2950.0,394.0,1
2020,149,1393,2700.0,375.0,1
2020,149,1080,2950.0,410.0,1
2020,149,1082,2850.0,380.0,1
2020,149,1398,2850.0,380.0,1
2021,186,1590,1700.0,284.0,2
1988,83,2653,2650.0,-1.0,2
2021,80,3672,4350.0,594.0,1
2021,8,3715,4100.0,567.0,1
2021,8,3723,4100.0,567.0,1
2021,52,2200,4100.0,541.0,1
2021,52,530,5050.0,665.0,1
2021,8,3761,3250.0,432.0,1
2021,93,2281,1900.0,326.0,2
2021,76,4358,1700.0,293.0,2
1988,119,40,3450.0,-1.0,1
2021,1,3753,2850.0,385.0,1
2020,149,1386,3650.0,362.0,12
2021,186,3578,1000.0,170.0,2
2021,186,3581,950.0,158.0,2
1988,119,128,3650.0,-1.0,1
2021,29,3106,1650.0,273.0,2
2021,60,2365,2500.0,345.0,1
2021,157,1650,4650.0,618.0,1
2021,21,4999,2400.0,332.0,1
2021,99,3344,2600.0,359.0,1
2021,178,3438,2050.0,343.0,2
2021,21,5022,2850.0,383.0,1
2021,21,5018,4350.0,586.0,1
2021,21,5037,3650.0,488.0,1
1988,124,3173,1700.0,-1.0,2
2021,21,2953,3100.0,410.0,1
2021,29,1294,3450.0,477.0,1
2021,21,4985,2500.0,342.0,1
2021,21,5009,2600.0,351.0,1
2021,21,5007,2850.0,379.0,1
2021,87,4969,2550.0,416.0,2
2021,87,4969,2300.0,388.0,2
2021,21,2945,3450.0,472.0,1
1988,124,3572,2050.0,-1.0,2
1988,124,3573,2050.0,-1.0,2
2021,21,4990,2400.0,331.0,1
2021,21,3001,3850.0,520.0,1
2021,21,3022,3850.0,520.0,1
1988,124,4449,,-1.0,9
2021,21,3019,3850.0,520.0,1
